"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150"
"200",18.1,22.42916667,20.65416667,47.11666667,18.65416667,14.43181818,16.10416667,22.975,19.40833333,17.9,21.44166667,18.62083333,17.7625,21.57083333,22.94285714,21.6875,16.97916667,14.75416667,22.30416667,17.02916667,20.25416667,30.12083333,21.1,19.97916667,19.325,17.2125,18.33333333,16.42916667,21.40416667,22.40416667,20.19166667,23,25.23333333,20.225,20.79545455,24.2,20.02083333,16.77083333,21.34583333,18.5875,24.94583333,16.42083333,20.41666667,16.05416667,16.04583333,12.3375,17.6625,17.47916667,20.82083333,18.6375,17.6125,20.71666667,18.64583333,21.875,12.975,23.17916667,17.3875,16.89583333,15.72916667,20.50416667,16.95416667,20.2625,17.425,17.4125,19.24166667,16.45833333,18.825,17.27916667,16.10833333,22.45,17.05,18.1125,19.21666667,22.7625,23.88333333,19.9375,21.34166667,11.93333333,11.72083333,14.28636364,17.00416667,8.995833333,17.3875,16.17083333,16.22083333,20.63333333,16.475,17.525,15.46666667,19.45833333,19.01666667,17.55833333,18.925,20.05,17.97083333,18.14166667,15.5375,16.8125,20.75,22.35909091,21.7625,20.80416667,17.11666667,22.44583333,19.95,18.025,16.15416667,17.26666667,22.15416667,17.98333333,24.01666667,20.09583333,18.3625,20.4,19.63333333,19.6625,22.99166667,20.12916667,16.66666667,17.65416667,18.11666667,20.50416667,20.32083333,11.40833333,33.93333333,13.55,18.97916667,8.308333333,6.15,16.8875,47.84583333,10.40416667,16.63333333,15.65,16.99583333,21.96666667,17.08333333,13.22083333,15.35833333,16.59166667,15.16666667,16.82083333,19.5875,21.82916667,27.48333333,16.6875,14.65416667,18.65416667,19.54583333,32.64583333
"201",20.70833333,26.39583333,21.23333333,45.925,20.55416667,19.3875,19.78421053,21.35,25.02916667,25.57916667,26.38333333,26.06818182,24.00833333,24.60555556,25.95,26.03333333,22.20833333,17.99583333,28.18333333,27.475,27.17916667,18.81666667,25.32083333,25.6125,23.3,24.65,24.02916667,22.97916667,26.4125,26.94583333,24.52083333,28.59583333,31.475,26.88095238,27.65833333,27.84583333,23.16666667,13.68333333,22.10833333,20.35833333,28.2625,21.325,24.71666667,16.28333333,18.5,16.02,26.92916667,19.4875,25.4625,23.0625,19.7125,25.78095238,22.91666667,22.43636364,16.6,23.1875,20.1875,20.65,19.8625,24.95,23.03333333,27.05,22.58333333,22.57083333,24.30833333,20.55,24.125,21.66666667,18.98333333,27.6625,22.25833333,23.35,22.975,27.04583333,29.07916667,26.2625,27.74166667,15.6875,13.72916667,16.60416667,18.19583333,14.84583333,22.675,21.55833333,18.93478261,24.8,20.175,22.42916667,21.5125,28.74583333,20.85416667,30.26666667,23.64583333,22.475,21.04583333,19.67083333,18.81666667,28.45833333,31.375,29.55416667,24.81666667,21.11818182,18.31904762,21.7375,23.23333333,21.59583333,21.71666667,17.89166667,19.24583333,23.275,26.91666667,22.24583333,26.80416667,32.35,25.35,28.89545455,34.04583333,27.45416667,16.28333333,20.6,21.6047619,23.60833333,23.75833333,15.46666667,28.20833333,13.3,20.69166667,10,8.9625,20.2875,44.20416667,9.504166667,19.52916667,18.92916667,23.24583333,21.44583333,21.49166667,22.18333333,19.93333333,22.64583333,18.81666667,15.84583333,24.3,23.2375,21.31666667,20.50416667,26.35833333,24.65,33.59583333,25.64583333
"202",21.5625,33.6625,31.66666667,41.54166667,26.57083333,23.95833333,18.5375,28.22916667,29.60833333,25.75416667,31.5125,26.89583333,25.65833333,27.14347826,26.8952381,29.51666667,23.0125,18.44210526,33.8875,26.6125,26.08333333,19.4625,23.55833333,24.51666667,20.8,25.49166667,28.175,23.07083333,28.37142857,29.47619048,25.55,32.4,31.71666667,28.17916667,27.83043478,30.64166667,24.45416667,19.79166667,26.2,24.5625,30.1875,22.20833333,24.5,22.60416667,20.70833333,19.38333333,30.2875,21.40416667,26.32083333,25.25416667,20.07083333,28.88333333,22.74285714,23.025,13.30416667,27.09583333,23.65,25.57916667,21.73636364,21.825,25.87083333,24.32916667,22.5875,21.53333333,22.5125,21.63333333,25.10416667,22.93333333,19.7,29.075,25.60416667,24.50416667,24.49166667,29.1625,27.96666667,25.50416667,32.875,18.49166667,18.7375,18.0875,22,16.00833333,26.95,22.30434783,19.62083333,24.225,19.18095238,18.93333333,18.92083333,30.2125,22.89583333,23.14583333,20.9125,26.23333333,23.15416667,24.5875,16.61904762,21.65,33.3,31.575,25.6,25.17916667,21.56666667,26.53333333,23.89565217,25.5125,16.67916667,21.79583333,22.67916667,20.2375,26.14583333,19.81666667,27.63333333,26.80833333,25.28333333,25.90833333,34.68333333,29.10833333,16.525,16.8625,19.2125,23.67916667,28.04583333,14.47916667,18.925,13.15833333,16.41666667,11.15238095,7.541666667,18.78333333,28.62083333,11.6875,20.23043478,14.68333333,23.51666667,29.90416667,21.50909091,18.45,19.80416667,19.3375,19.05,18.825,23.29583333,28.1125,32.99583333,24.79166667,31.8,26.1125,33.53333333,35.38333333
"203",18.95416667,25.58333333,26.85,31.61666667,25.78333333,25.2,17.82083333,24.9375,25.95833333,22.44583333,27.0875,27.24782609,22.06666667,27.40434783,25.52608696,27.6875,21.9375,18.975,31.17916667,23.64166667,24.85,18.64583333,23.8875,20.275,21.47916667,26.14583333,21.14583333,23.3875,27.35652174,26.59545455,24.09583333,27.89166667,32.675,25.475,24.47916667,24.95416667,23.39166667,21.2875,23.7125,23.6625,29.28333333,24.31666667,27.02083333,13.93333333,19.61666667,18.12083333,30,19.78333333,25.4375,25.3625,19.35833333,31.1625,23.15652174,20.73809524,14.775,27.125,24.35833333,25.24583333,22.82916667,26.875,24.20833333,24.075,20.89583333,22.62916667,26.3,18.76666667,23.22916667,24.625,19.09166667,26.47083333,24.27916667,22.84166667,21.5875,27.70416667,26.39166667,24.57083333,30.74166667,17.55833333,18.375,20.10833333,21.81304348,16.27916667,21.28333333,20.81666667,19.8,24.69545455,19.40833333,22.8625,18.59583333,29.5875,20.37916667,19.80833333,19.9375,22.87083333,20.61666667,20.5875,18.35833333,29.275,26.9375,29.1125,25.75,19.01666667,18.85,23.85,17.3875,21.85416667,17.39583333,19.89166667,22.87083333,20.56666667,24.85,22.74166667,22.8375,25.1625,23.05416667,26.8826087,31.92916667,25.24583333,15.49047619,18.875,18.90833333,22.38333333,23.80416667,13.87083333,16,10.48333333,16.17083333,8.808333333,5.691666667,15.03333333,34.85833333,10.72173913,17.77083333,15.1826087,24.14166667,23.59583333,21.1875,18.24166667,20.375,22.1125,19.56666667,16.45416667,23.80833333,27.37916667,37.80833333,22.64166667,23.42083333,22.95833333,36.17916667,31.87083333
"204",20.79583333,24.84166667,18.19166667,25.54583333,16.6,17.8875,17.4625,19.45416667,23.325,27.06666667,30.87916667,32.04166667,30.45833333,24.82083333,27.75416667,32.17916667,25.60416667,18.64166667,28.5375,21.15833333,28.8625,24.65416667,25.75,22.825,25.84166667,20.44166667,20.05833333,18.79583333,18.52916667,17.45,19.4875,26.70416667,19.3875,17.24347826,21.20833333,21.15416667,19.97916667,12.01666667,17.6125,22.8875,23.575,14.70833333,14.81666667,18,25.79565217,14.79583333,32.8625,22.10416667,27.75,24.39166667,20.3,31.61818182,27.84583333,27.49047619,16.58333333,26.07916667,22.42916667,21.5375,22.59583333,26.3125,26.17083333,31.50833333,23.95,22.89166667,23.00833333,18.86666667,26.52916667,23.575,19.59583333,21.85833333,20,22.24166667,21.75416667,18.41666667,24.84166667,24.79166667,23.2375,16.49166667,17.69166667,22.94583333,20.31666667,16.42916667,22.98333333,24.35416667,22.48695652,29.88333333,16.67272727,23.06666667,20.15,29.52916667,21.63333333,11.80833333,24.77916667,23.31666667,21.3625,23.79166667,20.11666667,22.16666667,34.20833333,21.44166667,9.75,9.209090909,8.4875,22.9,9.445833333,24.69583333,17.78333333,21.50416667,20.025,24.37916667,26.67916667,25.85833333,27.2173913,24.49166667,29.5625,31.7826087,28.83333333,23.54583333,19.28333333,19.3,19.70833333,24.44166667,25.5625,14.49583333,21.49166667,9.725,15.59166667,9.05,8.358333333,13.85833333,38.3,15.15,19.35833333,15.64583333,25.74583333,20.84583333,22.06666667,21.05416667,21.42916667,21.5375,22.06666667,20.32916667,31.54583333,30.83333333,29.66666667,25.65,20.65,22.0375,27.29166667,22.45
"205",11.8,23.03333333,18.0625,40.17083333,19.67083333,17.10416667,16.69166667,18.92916667,20.225,12.15833333,15.04583333,15.97916667,14.175,15.49545455,15.67391304,14.35,11.77083333,6.515,12.08333333,10.125,11.04583333,9.266666667,7.745833333,12.51304348,10.54782609,20.42083333,18.325,6.170833333,11.68333333,11.67916667,7.420833333,11.92083333,7.25,7.65,8.345833333,22.72916667,8.433333333,7.733333333,7.770833333,11.04166667,9.670833333,8.7125,8.375,11.0875,10.44166667,12.52916667,16.29166667,14.325,18.82916667,16.68333333,16.58333333,23.83636364,19.87916667,15.2,11.43333333,12.77916667,10.75833333,12.4375,8.154166667,11.4625,11.45416667,13.18333333,11.32916667,8.841666667,11.71666667,10.4,10.55,9.866666667,7.208333333,8.679166667,6.45,8.858333333,7.4375,8.825,13.175,9.466666667,8.9375,16.64583333,16.26666667,23.6125,23.77083333,14.74166667,12.07083333,9.8375,11.465,12.35,9.833333333,11.87083333,6.204166667,11.55833333,13.4,17.17916667,10.975,11.46666667,10.3625,11.99166667,13.03333333,14.17083333,16.69166667,11.39166667,8.316666667,7.833333333,7.841666667,8.091666667,9.452173913,13.31666667,7.408333333,13.15833333,20.6,22.41666667,21.74166667,19.77916667,7.6125,8.266666667,8.691666667,10.375,9.245833333,8.366666667,7.295833333,4.916666667,9.533333333,7.941666667,14.2625,13.3875,12.6826087,11.1,16.18333333,10.25,7.716666667,13.54166667,27.51666667,15.54,26.5375,16.19166667,20.34166667,8.7875,13.26666667,10.5,11.7375,10.175,12.39166667,11.29166667,12.35416667,20.97916667,30.58333333,15.10416667,20.02916667,7.3625,12.50869565,21.45
"206",7.241666667,12.3375,11.60833333,19.625,16.875,20.91666667,24.32916667,21.97083333,9.091666667,8.0875,10.60833333,9.941666667,9.166666667,13.69583333,11.3625,10.76666667,9.429166667,8.052380952,12.90416667,13.05833333,8.0625,6.670833333,7.829166667,10.13333333,8.872727273,6.3625,6.958333333,5.541666667,14.96666667,15.40416667,7.566666667,14.85833333,10.41666667,9.5375,7.8125,14.44166667,7.170833333,7.058333333,6.595833333,9.758333333,8.033333333,8.229166667,6.254166667,8.154166667,6.520833333,4.4875,8.425,7.85,9.925,9.275,8.066666667,15.525,12.63333333,7.2,6.0875,16.525,18.875,13.35,16.7,22.625,9.204166667,8.658333333,8.466666667,11.49166667,12.27083333,10.45,8.691666667,11.02083333,8.895833333,11.75,10.27916667,10.42916667,9.929166667,12.5875,16.6375,10.20833333,13.64166667,22.86666667,12.0875,14.8875,27.22916667,12.77916667,9.3625,10.64166667,7.5,9.695833333,6.820833333,6.125,6.45,10.95416667,9.454166667,13.40833333,6.666666667,8.883333333,7.879166667,7.795833333,8.670833333,8.591666667,11.8375,16.9,6.904166667,9.083333333,7.5,13.71666667,10.25416667,8.654166667,5.666666667,7.666666667,12.50416667,13.10833333,10.79166667,11.58333333,6.283333333,6.891666667,8.779166667,9.620833333,7.508333333,7.666666667,9.720833333,5.7125,14.85,10.84583333,8.170833333,7.545833333,14.72727273,6.475,11.85416667,6.55,4.618181818,13.45,12.17916667,10.24583333,35.5625,26.88333333,9.954166667,9.279166667,8.475,5.116666667,7.025,6.491666667,9.725,5.895833333,8.104166667,10.05,37.74166667,8.679166667,10.74166667,7.2625,6.141666667,17.64583333
"207",6.029166667,17.28095238,23.44166667,25.9625,19.67727273,22.1375,26.69583333,26.3,15.57916667,15.41666667,17.2625,19.47272727,14.37083333,21.2125,18.72916667,17.16666667,19.2625,14.3375,24.78333333,20.81666667,10.75416667,9.8875,10.17916667,12.18333333,11.775,12.76666667,12.0875,10.02916667,15.49583333,17.0375,13.16666667,19.24166667,14.90416667,15.73333333,14.9125,25.61666667,17.22083333,12.45,14.6875,15.35652174,18.8875,10.87083333,13.55416667,12.06666667,13.4125,5.125,8.766666667,10.92916667,14.42916667,13.73333333,12.72083333,13.27916667,12.65416667,10.43684211,6.954166667,17.02916667,17.75,17.225,16.0875,22.25416667,12.225,13.55416667,10.01666667,17.305,18.80833333,18.49583333,18.55,21.32916667,18.775,17.80833333,14.02916667,15.83333333,16.70833333,16.88333333,24.33333333,18.38333333,17.31666667,27.6,12.27916667,15.58333333,25.54166667,9.308333333,22.7625,16.47083333,14.85,12.6875,8.590909091,9.0875,8.7125,11.3125,12.99166667,18.11666667,10.07083333,12.9375,13.36666667,10.54583333,8.558333333,8.25,10.48695652,17.49473684,11.76521739,11.8375,12.39583333,16.57083333,11.72083333,10.22083333,8.8125,10.26666667,18.48333333,13.125,12.43333333,13.09166667,13.59583333,12.20416667,17.7625,19.125,13.8875,15.41666667,12.81666667,7.25,14.54166667,14.02916667,14.58333333,7.5625,16.925,10.21666667,14.04583333,8.383333333,6.266666667,13.49166667,24.29583333,11.70416667,48.75833333,39.42173913,11.2375,16.34583333,10.69166667,7.976190476,8.195833333,10.14583333,11.12083333,11.29583333,12.4625,13.81666667,29.4,14.725,15.8875,13.75,6.45,17.60416667
"208",9.975,24.57916667,20.32916667,39.43333333,20.75833333,21.4,24.65833333,23.23333333,19.8,13.26666667,16.0826087,15.20833333,12.60869565,14.79583333,18.48,14.9,14.43684211,9.004166667,15.47916667,14.475,14.38333333,13.59166667,11.7875,14.15833333,13.13913043,18.65416667,18.34166667,13.7125,10.575,11.25416667,10.78095238,15.87826087,13.2375,11.33333333,13.85416667,17.45,19.00416667,13.1875,15.84166667,15.6,17.23333333,14.43333333,16.09166667,10.55833333,12.07916667,7.975,11.72083333,18.75416667,20.14583333,17.45416667,16.60833333,21.32631579,13.77083333,11.5,9.756521739,12.375,11.15833333,9.266666667,10.34583333,19.85,14.64583333,15.17083333,12,12.1625,11.27916667,12.10416667,10.7875,15.02083333,10.4875,12.21666667,8.833333333,11.06666667,10.25416667,10.025,14.2625,11.05416667,11.80416667,21.17916667,15.4875,18.52916667,20.29166667,15.29583333,15.76666667,13.03809524,10.00416667,15.35,11.05833333,15.30416667,10.39166667,14.46666667,15.22916667,15.55833333,13.17916667,16.65,13.14166667,12.5875,10.66666667,11.47916667,14.93333333,16.76666667,14.6,11.83181818,13.05416667,14.80869565,13.10416667,11.4,8.466666667,14.9375,20.5875,16.61666667,16.575,16.62083333,12.3375,12.675,13.24166667,12.6125,13.65,12.19166667,10.73333333,8.983333333,13.53478261,13.90833333,17.04583333,12.17916667,6.9625,10.425,15.325,6.741666667,3.416666667,15.675,12.36666667,13.95833333,42.1875,33.1375,12.21666667,17.69166667,11.38333333,7.779166667,8.133333333,11.20833333,12.66666667,10.175,16.0875,17.89583333,25.72083333,15.74166667,12.425,10.725,11.0625,25.6875
"209",7.2875,13.02916667,13.35,26.55,11.35416667,13.875,19.00833333,27.01666667,11.71666667,9.5625,12.82916667,14.39583333,12.19545455,14.595,17.11666667,13.12083333,9.527777778,8.929166667,13.375,10.975,8.145833333,6.3375,7.1125,10.9047619,8.345454546,10.1375,8.975,8.65,9.295833333,11.57916667,8.941666667,11.82083333,8.85,7.616666667,8.2875,18.45,9.004166667,9.541666667,8.733333333,9.55,9.504166667,8.25,8.129166667,8.729166667,8.479166667,7.2625,10.54166667,9.233333333,11.09583333,10.12083333,9.716666667,12.11363636,11.9375,10.85416667,6.695833333,14.81666667,7.65,7.866666667,8.616666667,18.4375,10.84166667,13.0875,10.9,9.120833333,11.4875,9.754166667,10.49583333,11.7,8.395833333,10.80833333,8.358333333,8.870833333,8.975,8.25,13.39583333,9.383333333,9.341666667,17.44583333,8.570833333,12.4875,23.63181818,8.391666667,12.89166667,11.70416667,9.516666667,10.49166667,7.158333333,7.616666667,8.045833333,12.29583333,12.4,9.525,7.495833333,9.1625,9.554166667,9.1,8.3625,9.045833333,14.12916667,10.64166667,8.9,7.10952381,6.216666667,9.458333333,8,6.658333333,5.995833333,7.9875,12.925,9.120833333,10.1125,9.566666667,8.025,7.791666667,11.02916667,12.70833333,8.175,8.258333333,7.004166667,3.054166667,11.35,10.72916667,14.7,9.279166667,16.8125,9.366666667,10.7,6.041666667,3.775,12.85833333,28.77916667,9.9375,29.35833333,26.4375,9.8875,11.73333333,8.670833333,7.341666667,7.429166667,7.825,9.7,10.4173913,13.2125,10.07083333,18.66666667,12.575,11.4,7.6375,8.05,17.75833333
"210",7.645833333,17.34166667,16.25,98.49166667,15.34583333,18.25,19.32083333,20.0625,13.98333333,9.716666667,12.63333333,13.94583333,11.69166667,12.8625,14.13333333,14.65454545,9.668181818,7.854166667,18.65,14.7375,14.01666667,11.91666667,7.8375,12.77083333,13.59583333,11.55416667,11.2625,12.04583333,9.320833333,8.6375,8.9,13.15416667,8.083333333,7.9125,8.475,26.6125,9.841666667,9.745833333,10.175,14.31666667,11.05833333,9.9125,13.0125,8.975,9.533333333,9.229166667,15.19583333,11.32916667,15.425,13.42916667,10.10416667,16.98095238,11.7625,10.48333333,6.404166667,15.15833333,8.3875,8.170833333,10.46666667,20.00416667,11.33333333,13.7875,11.19583333,14.7,15,12.68095238,11.25416667,14.02916667,7.158333333,9.716666667,6.325,10.66666667,9.120833333,8.6125,11.82083333,9.633333333,8.6875,18.74166667,12.2375,14.225,25.34166667,12.92916667,15.12916667,10.6375,9.991666667,11.32083333,7.825,7.25,5.8,14.1625,10.1625,12.04166667,9.475,12.25,10.7875,12.175,8.779166667,8.595833333,14.16666667,14.66666667,11.39166667,11.85555556,8.85,9.1,13.95,7.454166667,6.729166667,11.275,18.3625,11.52916667,14.175,12.85833333,7.2125,8.179166667,12.59583333,11.94166667,7.675,7.825,6.325,4.041666667,9.625,8.179166667,14.46666667,10.00833333,21.4,9.1,16.50526316,9.766666667,5.266666667,11.03333333,41.57916667,11.42857143,23.32916667,20.8,9.8875,11.09166667,11.04583333,7.625,8.045833333,11.14583333,10.18333333,12.36956522,12.8625,13.675,17.475,11.59166667,17.25833333,7.966666667,8.908333333,20.34583333
"211",13.08333333,18.9875,15.1375,36.61666667,21.76666667,18.07083333,19.175,15.73333333,18.1375,11.275,14.20833333,15.51666667,16.525,13.80416667,15.25833333,15.15,13.66666667,7.233333333,14.99166667,11.89166667,13.3875,8.940909091,7.820833333,15.32083333,13.075,13.62916667,16.86666667,11.09166667,14.46666667,16.47916667,10.1875,12.5875,9.845833333,10.90833333,9.4,21.99583333,10.85416667,8.025,8.431818182,13.14583333,12.0625,10.3625,8.8375,11.28333333,9.95,12.40416667,20.21666667,17.66666667,19.80416667,13.44583333,9.558333333,19.27142857,16.12083333,13.00833333,8.745833333,18.5625,10.50833333,13.4625,11.08333333,24.90833333,18.3375,19.34166667,14.29166667,13.10833333,13.50416667,10.19166667,10.97916667,11.79166667,7.283333333,13.17083333,10.69583333,11.65416667,10.95,11.57083333,14.49166667,11.60416667,12.55416667,16.75,13.775,19.95416667,22.8375,13.37083333,12.45833333,9.4,7.6375,14.8125,8.2625,14.8625,9.570833333,13.475,16.30416667,10.66666667,12.91666667,15.6875,13.57916667,14.1,12.1125,12.95833333,19.95833333,13.79583333,8.145833333,7.8625,6.025,8.725,12.675,11.25833333,7.991666667,12.80416667,15.25833333,14.86666667,16.3125,17.6125,10.24166667,9.845833333,14.325,10.97083333,9.9,9.520833333,9.525,5.404166667,9.845833333,8.583333333,15.31666667,11.73478261,26.84166667,8.904166667,14.4375,8.575,3.708333333,15,27.25,20.8952381,23.37083333,17.35833333,14.49583333,9.291666667,12.68333333,10.225,10.50416667,13.525,12.05416667,12.2625,17.72916667,16.525,16.44583333,13.1125,12.575,9.870833333,10.55454545,17.60833333
"212",12.30833333,14.6375,11.8875,19.3625,14.04166667,17,18.54166667,21.5375,9.958333333,8.791666667,10.775,15.01666667,9.654166667,12.17916667,11.15,11.27083333,7.65,5.829166667,15.37916667,11.17083333,9.920833333,4.895833333,9.520833333,11.75416667,11.08333333,5.7375,6.775,4.716666667,8.745833333,9.179166667,10.85833333,11.9375,7.704166667,9.066666667,9.591666667,19.2125,6.140909091,8,6.220833333,8.9875,7.054166667,5.4625,5.195833333,7.4875,5.504166667,6.791666667,10.975,9.379166667,10.275,10.34166667,10.05,13.44583333,14.0125,9.6875,8.754166667,7.720833333,7.079166667,6.870833333,8.066666667,17.67083333,9.595833333,10.0125,8.420833333,10.83333333,10.73333333,11.1125,7.675,12.14166667,5.679166667,9.233333333,6.491666667,9.0375,7.5,7.35,11.09583333,9.025,7.625,16.81666667,10.75,10.83333333,18.1125,11.7625,11.65833333,9.454166667,6.8125,14.03333333,10.75416667,10.75652174,10.21666667,12.37083333,9.141666667,11.26666667,8.520833333,9.2,8.683333333,9.0625,11.775,12.7375,22.19166667,9.070833333,6.3,7.345833333,6.770833333,7.1,11.97083333,9.25,10.25833333,7.45,9.379166667,10.42916667,12.00833333,9.916666667,9.616666667,10.5625,9.195833333,8.6625,11.30416667,8.3875,8.666666667,7.645833333,11.8375,11.0375,10.22916667,8.116666667,32.6625,10.81666667,19.42083333,8.191666667,5.529166667,12.28333333,40.08333333,24.475,20.69166667,16.59166667,12.77916667,7.120833333,12.175,9.329166667,9.145833333,10.40833333,11.85416667,6.460869565,9.266666667,9.645833333,21.87826087,10.35555556,10.16666667,7.316666667,7.975,15.33333333
"213",7.2,9.308333333,6.833333333,11.29583333,8.625,14.72083333,12.54166667,15.37916667,6.475,7.745833333,10.42083333,11.40416667,8.741666667,12.33157895,10.71304348,11.34166667,7.354166667,2.357142857,7.704166667,6.595833333,5.904166667,3.625,4.554166667,7.070833333,6.882608696,4.75,4.245833333,4.554166667,5.35,5.404166667,6.25,7.891666667,5.0625,4.3875,5.0125,15.8125,4.266666667,6.2875,4.875,6.2125,5.845833333,5.35,5.308333333,5.095833333,4.125,5.466666667,6.045833333,6.779166667,5.691666667,5.620833333,7.0125,7.016666667,9.716666667,7.1625,7.029166667,7.041666667,8.170833333,4.941666667,6.9,12.4875,8.204166667,7.995833333,6.170833333,7.920833333,7.533333333,7.845833333,7.6625,8.141666667,4.670833333,6.766666667,3.254166667,6.275,7.670833333,4.9875,9.329166667,7.275,4.470833333,9.054166667,4.608333333,6.691666667,19.6125,6.166666667,7.108333333,7.833333333,6.2625,10.14166667,7.379166667,7.016666667,5.458333333,9.3,8.495833333,11,6.4125,7.520833333,6.166666667,6.904166667,10.87083333,9.441666667,15.96666667,6.183333333,5.404166667,6.066666667,5.2125,5.6,9.770833333,8.175,7.583333333,4.1,6.216666667,5.533333333,7.683333333,7.413636364,8.1625,5.916666667,9.2625,7.733333333,5.504166667,6.275,4.641666667,2.2375,7.075,5.279166667,7.029166667,5.333333333,27.14583333,10.43333333,16.72916667,7.3,6.191666667,13.30833333,52.91666667,14.675,19.85416667,13.69166667,7.5375,6.05,7.8875,5.1125,5.05,6.283333333,8.833333333,6.158333333,7.329166667,3.756521739,20.06666667,9.058333333,9.958333333,4.175,8.220833333,8.895833333
"214",7.1625,10.65416667,11.79166667,41.09583333,8.041666667,11.425,8.95,13.275,6.683333333,8.908695652,11.3125,11.42608696,9.245833333,14.25,10.61666667,10.78,7.823809524,7.354166667,12.35416667,10.39166667,5.183333333,4.875,5.0125,7.020833333,7.154166667,7.175,6.566666667,6.404166667,4.629166667,3.65,4.9625,9.1,4.329166667,4.816666667,4.908333333,10.95833333,7.891666667,4.8625,6.379166667,5.879166667,8.104166667,6.54,6.891666667,4.079166667,3.658333333,3.833333333,5.225,4.425,7.85,7.320833333,5.654166667,8.4875,9.220833333,7.283333333,3.741666667,8.75,8.804166667,6.754166667,8.108333333,12.73333333,6.5625,7.641666667,6.241666667,10.59166667,11.15,7.891666667,8.145833333,10.74583333,7.275,6.329166667,4.4125,7.370833333,8.320833333,5.3875,10.26666667,8.333333333,7.204166667,11.32083333,5.816666667,6.15,19.525,4.883333333,11.39166667,7.9,6.55,8.5375,6.416666667,6.8625,4.058333333,9.033333333,7.808333333,9.625,5.291666667,7.041666667,5.291666667,6.391666667,6.858333333,6.55,10.87083333,7.629166667,7.104166667,6.604166667,6.325,5.383333333,8.166666667,6.908333333,6.55,4.775,6.6625,7.008333333,8.4375,8.245833333,5.3125,4.620833333,9.85,7.108333333,5.283333333,4.5,3.025,2.634782609,5.391666667,5.095833333,7.25,3.45,13.86666667,14.45833333,22.4375,12.625,5.85,18.1875,51.35833333,11.44166667,11.12083333,7.595833333,7.1375,6.045833333,7.370833333,4.220833333,5.4,6.245454546,8.7375,3.333333333,6.404166667,8.058333333,11.475,8.728571429,6.680952381,4.233333333,5.01,9.2875
"215",2.875,14.8,15.4,78.425,11.86666667,12.9375,16.825,15.65833333,10.76666667,9.034782609,9.995833333,9.5125,8.054545455,8.895652174,11.66086957,10.76666667,7.108333333,6.666666667,11.52916667,9.708333333,4.8875,6.525,5.170833333,6.8875,6.845454546,9.308333333,9.8625,12.34583333,6.1125,7.358333333,6.275,9.35,5.87826087,5.591666667,6.015789474,11.825,8.966666667,6.941666667,7.275,10.125,11.6375,6.645833333,9.783333333,5.445833333,6.495833333,2.225,3.175,9.6,10.62083333,9.983333333,7.4375,8.304166667,8.45,6.533333333,3.679166667,6.5375,8.133333333,6.2875,6.516666667,12.9375,10.32916667,11.47391304,9.029166667,11.2375,11.79583333,9.075,9.604761905,9.891666667,7.229166667,7.95,4.7,8.170833333,8.725,7.033333333,10.125,7.975,7.016666667,15.24583333,8.169565217,14.85416667,15.32083333,7.225,11.3,9.05,6.9875,8.166666667,6.125,6.129166667,3.454166667,8.270833333,9.091666667,11.89583333,7.116666667,10.13333333,8.158333333,7.370833333,6.733333333,5.433333333,6.125,10.5173913,8.366666667,5.2125,5.866666667,6.7875,8.025,7.354166667,5.1125,7.329166667,10.27083333,8.9875,8.883333333,9.004347826,5.820833333,4.854166667,7.0375,7.925,5.4375,5.8125,3.479166667,1.679166667,4.333333333,5.754166667,8.908333333,4.725,17.39166667,10.65,16.22916667,8.033333333,8.1,15.65,46.55416667,11.60416667,9.6,9.583333333,6.4875,7.058333333,7.133333333,3.858333333,4.35,4.416666667,7.417391304,5.341666667,10.30416667,9.3125,14.04166667,9.1375,8.429166667,5.745833333,5.391666667,16.825
